,citycode,Year,Month,Day,Pre
781867,130100,2019,2,2,0.004758563
784231,130100,2019,2,3,0
790773,130100,2019,2,4,0
796180,130100,2019,2,5,0
800080,130100,2019,2,6,0
804603,130100,2019,2,7,0
810883,130100,2019,2,8,0
813093,130100,2019,2,9,0
820849,130100,2019,2,10,0
825169,130100,2019,2,11,0
828626,130100,2019,2,12,0.064086103
831918,130100,2019,2,13,0
837133,130100,2019,2,14,0
841446,130100,2019,2,15,0.003275375
850814,130100,2019,2,16,0
853022,130100,2019,2,17,6.18E-05
858794,130100,2019,2,18,0.000308998
863046,130100,2019,2,19,1.63583331
865615,130100,2019,2,20,1.781247614
874347,130100,2019,2,21,0.004202367
877338,130100,2019,2,22,0
883902,130100,2019,2,23,0
888363,130100,2019,2,24,0.002224783
891603,130100,2019,2,25,0.013719494
895070,130100,2019,2,26,0.131262183
900373,130100,2019,2,27,1.09230655
905422,130100,2019,2,28,0.025893999
908952,130100,2019,3,1,0
914281,130100,2019,3,2,0.044990052
920677,130100,2019,3,3,0
924085,130100,2019,3,4,0
930082,130100,2019,3,5,0.001977585
934294,130100,2019,3,6,0
937351,130100,2019,3,7,0
944039,130100,2019,3,8,1.466440847
949752,130100,2019,3,9,0.083738351
954133,130100,2019,3,10,0
960827,130100,2019,3,11,0
962972,130100,2019,3,12,0
968423,130100,2019,3,13,0.000123599
971154,130100,2019,3,14,0.014955484
976482,130100,2019,3,15,0
981971,130100,2019,3,16,0.003646172
986581,130100,2019,3,17,0.001112391
991205,130100,2019,3,18,0
997381,130100,2019,3,19,6.18E-05
1003229,130100,2019,3,20,0
1004381,130100,2019,3,21,0
1009117,130100,2019,3,22,0.00896093
1018465,130100,2019,3,23,0
1019236,130100,2019,3,24,0.032753747
1027984,130100,2019,3,25,0.04375406
1030177,130100,2019,3,26,0.00389337
1033713,130100,2019,3,27,0
1038650,130100,2019,3,28,0
1044868,130100,2019,3,29,0
1051858,130100,2019,3,30,0.133795962
1053330,130100,2019,3,31,7.45592678
1058767,130100,2019,4,1,10.54794235
1065978,130100,2019,4,2,0.002842778
1070119,130100,2019,4,3,0.244602501
1071199,130100,2019,4,4,0.003028177
1080003,130100,2019,4,5,0
1084003,130100,2019,4,6,0.000247198
1085940,130100,2019,4,7,0.063777107
1094551,130100,2019,4,8,1.501542974
1098344,130100,2019,4,9,0.194977493
1101667,130100,2019,4,10,0.030219966
1107384,130100,2019,4,11,3.829036556
1110060,130100,2019,4,12,0.457254667
1115061,130100,2019,4,13,0.076569608
1119977,130100,2019,4,14,0
1124645,130100,2019,4,15,0.000185399
1130738,130100,2019,4,16,0
1135779,130100,2019,4,17,0
1138862,130100,2019,4,18,6.235262697
1146629,130100,2019,4,19,0.962218542
1151919,130100,2019,4,20,0.16519012
1156222,130100,2019,4,21,0.003522573
1159324,130100,2019,4,22,0
1166115,130100,2019,4,23,0.075024619
1167091,130100,2019,4,24,0.00123599
1176066,130100,2019,4,25,0.142200699
1180821,130100,2019,4,26,0.468502173
1182385,130100,2019,4,27,0.329020652
1189635,130100,2019,4,28,0.100980418
1192474,130100,2019,4,29,0
1196167,130100,2019,4,30,0
1202539,130100,2019,5,1,17.17334537
1207641,130100,2019,5,2,0.011247513
1212698,130100,2019,5,3,0.001730387
1214880,130100,2019,5,4,0
1223402,130100,2019,5,5,1.171842519
1224593,130100,2019,5,6,6.196823405
1232373,130100,2019,5,7,0.011865508
1238486,130100,2019,5,8,9.876984828
1240509,130100,2019,5,9,13.06738518
1248248,130100,2019,5,10,7.876534481
1248437,130100,2019,5,11,0.490935401
1254091,130100,2019,5,12,0
1259960,130100,2019,5,13,0
1265166,130100,2019,5,14,0.009269928
1268501,130100,2019,5,15,0.000370797
1275886,130100,2019,5,16,0
1279596,130100,2019,5,17,0.408371244
1283378,130100,2019,5,18,0.002224783
1287364,130100,2019,5,19,0
1292823,130100,2019,5,20,0.006179952
1296946,130100,2019,5,21,0.250844255
1301074,130100,2019,5,22,0.01810726
1306284,130100,2019,5,23,0.091092494
1315057,130100,2019,5,24,0.417208565
1320038,130100,2019,5,25,0.000494396
1323753,130100,2019,5,26,6.18E-05
1328935,130100,2019,5,27,0.011123914
1332209,130100,2019,5,28,4.002137015
1336582,130100,2019,5,29,1.990253593
1342975,130100,2019,5,30,0.300778268
1347362,130100,2019,5,31,0.021197236
1350854,130100,2019,6,1,0.812107501
1355178,130100,2019,6,2,0
1359317,130100,2019,6,3,0.191516716
1367202,130100,2019,6,4,2.874481121
1371477,130100,2019,6,5,0.002657379
1373804,130100,2019,6,6,0.519857573
1381399,130100,2019,6,7,0.880395972
1386515,130100,2019,6,8,0.007230544
1391522,130100,2019,6,9,0.320121523
1395495,130100,2019,6,10,0.806236557
1399237,130100,2019,6,11,0.006241752
1405483,130100,2019,6,12,0.060996127
1407376,130100,2019,6,13,0.086828327
1413990,130100,2019,6,14,0.02453441
1417825,130100,2019,6,15,0.166055315
1421615,130100,2019,6,16,0.003028177
1426639,130100,2019,6,17,0.530116297
1431003,130100,2019,6,18,0.022927622
1437162,130100,2019,6,19,0.256035418
1441540,130100,2019,6,20,0.000741594
1445735,130100,2019,6,21,0.153262815
1454129,130100,2019,6,22,1.487576266
1455765,130100,2019,6,23,1.073828498
1462547,130100,2019,6,24,0.042456271
1465413,130100,2019,6,25,0.279210237
1468793,130100,2019,6,26,0.413933201
1475248,130100,2019,6,27,0.338414178
1480430,130100,2019,6,28,4.31373019
1486142,130100,2019,6,29,5.520613039
1491274,130100,2019,6,30,2.646564505
1496866,130100,2019,7,1,0.027624386
1501731,130100,2019,7,2,0.059760138
1502541,130100,2019,7,3,0.002471981
1510340,130100,2019,7,4,0.173903855
1513355,130100,2019,7,5,0.029540171
1519266,130100,2019,7,6,0.445450951
1522957,130100,2019,7,7,0.086519329
1529773,130100,2019,7,8,0.008033938
1533185,130100,2019,7,9,0
1538470,130100,2019,7,10,0.008528334
1540828,130100,2019,7,11,0.123290045
1549754,130100,2019,7,12,0
1552256,130100,2019,7,13,0.519115977
1558894,130100,2019,7,14,13.70836975
1563399,130100,2019,7,15,21.18654439
1566255,130100,2019,7,16,4.123511183
1570658,130100,2019,7,17,5.074544027
1577525,130100,2019,7,18,16.43514993
1583404,130100,2019,7,19,9.299468376
1583489,130100,2019,7,20,1.965348394
1589556,130100,2019,7,21,11.21525363
1593721,130100,2019,7,22,1.044411928
1598754,130100,2019,7,23,1.90799841
1604302,130100,2019,7,24,2.336887091
1610877,130100,2019,7,25,0.018539856
1614903,130100,2019,7,26,4.462914258
1621751,130100,2019,7,27,0.118469683
1622262,130100,2019,7,28,0.852895188
1627536,130100,2019,7,29,6.633745993
1631435,130100,2019,7,30,12.05733385
1637974,130100,2019,7,31,10.9282565
1645436,130100,2019,8,1,4.960523955
1649061,130100,2019,8,2,19.45788799
1652698,130100,2019,8,3,52.73031799
1656266,130100,2019,8,4,0
1663690,130100,2019,8,5,0.730655725
1666903,130100,2019,8,6,0.0776202
1670488,130100,2019,8,7,0.510155046
1674760,130100,2019,8,8,0.480182281
1682989,130100,2019,8,9,0.013719494
1688007,130100,2019,8,10,0.049748615
1691711,130100,2019,8,11,0.127368811
1694957,130100,2019,8,12,0
1700542,130100,2019,8,13,0.019714047
1705715,130100,2019,8,14,0.251029656
1710492,130100,2019,8,15,0.005376558
1714406,130100,2019,8,16,0.001544988
1721512,130100,2019,8,17,0.365605968
1724788,130100,2019,8,18,4.460998462
1730740,130100,2019,8,19,1.457356309
1733751,130100,2019,8,20,0.115070706
1740164,130100,2019,8,21,0.004449566
1744143,130100,2019,8,22,0.644878004
1746313,130100,2019,8,23,8.484703515
1753954,130100,2019,8,24,5.461656303
1757022,130100,2019,8,25,0.997444275
1762829,130100,2019,8,26,0.310048203
1769381,130100,2019,8,27,0.804691586
1774361,130100,2019,8,28,1.710981527
1777124,130100,2019,8,29,6.164625795
1782581,130100,2019,8,30,46.15219174
1787688,130100,2019,8,31,10.88264853
1790723,130100,2019,9,1,3.705066713
1798032,130100,2019,9,2,0.05413638
1803555,130100,2019,9,3,0.112475128
1805463,130100,2019,9,4,8.696552165
1812149,130100,2019,9,5,21.23375938
1814335,130100,2019,9,6,4.282706825
1822342,130100,2019,9,7,0.000556196
1824307,130100,2019,9,8,2.587113355
1831578,130100,2019,9,9,3.315729718
1833842,130100,2019,9,10,18.60264473
1838106,130100,2019,9,11,0.299171483
1844916,130100,2019,9,12,0
1849144,130100,2019,9,13,0
1854257,130100,2019,9,14,0.004387766
1856597,130100,2019,9,15,0.000308998
1863664,130100,2019,9,16,0.001050592
1868273,130100,2019,9,17,0.455586073
1875381,130100,2019,9,18,0.312952779
1878415,130100,2019,9,19,0.066187287
1882287,130100,2019,9,20,0.101413015
1886916,130100,2019,9,21,0.070266056
1891774,130100,2019,9,22,0.965864717
1895442,130100,2019,9,23,0.005994553
1903894,130100,2019,9,24,0.13806013
1904653,130100,2019,9,25,0.010011522
1910236,130100,2019,9,26,0.030034567
1918043,130100,2019,9,27,3.854250755
1920624,130100,2019,9,28,8.611207181
1923941,130100,2019,9,29,6.968205027
1931676,130100,2019,9,30,4.10342643
1936883,130100,2019,10,1,0
1939316,130100,2019,10,2,0
1944020,130100,2019,10,3,0
1952113,130100,2019,10,4,0
1955446,130100,2019,10,5,0
1957429,130100,2019,10,6,0.022309627
1965714,130100,2019,10,7,0.203011427
1966762,130100,2019,10,8,0.034484133
1975250,130100,2019,10,9,0
1977817,130100,2019,10,10,0
1984112,130100,2019,10,11,0
1988130,130100,2019,10,12,0
1990903,130100,2019,10,13,0.121621457
1997272,130100,2019,10,14,0.076075211
2002761,130100,2019,10,15,0
2007363,130100,2019,10,16,0
2009953,130100,2019,10,17,0.003584372
2019248,130100,2019,10,18,0.689929847
2019325,130100,2019,10,19,0
2024773,130100,2019,10,20,0.504963889
2031067,130100,2019,10,21,6.228526493
2037810,130100,2019,10,22,6.931805158
2039395,130100,2019,10,23,0.085654137
2044789,130100,2019,10,24,0.956038601
2049654,130100,2019,10,25,5.681971596
2054201,130100,2019,10,26,0.001792186
2059260,130100,2019,10,27,0
2065007,130100,2019,10,28,0
2069888,130100,2019,10,29,0.000370797
2076391,130100,2019,10,30,0
2081103,130100,2019,10,31,0.001792186
2082065,130100,2019,11,1,0
2087425,130100,2019,11,2,0
2093226,130100,2019,11,3,0
2100089,130100,2019,11,4,0.020332043
2103698,130100,2019,11,5,18.60629111
2107663,130100,2019,11,6,13.03784507
2112091,130100,2019,11,7,0.247136286
2119006,130100,2019,11,8,0.004202367
2124144,130100,2019,11,9,0.049810414
2125993,130100,2019,11,10,0.476845103
2131306,130100,2019,11,11,0.361156402
2136286,130100,2019,11,12,1.086064797
2143427,130100,2019,11,13,0.462445818
2145325,130100,2019,11,14,0.006118152
2152778,130100,2019,11,15,9.779836072
2156580,130100,2019,11,16,0.066125487
2159573,130100,2019,11,17,6.62861665
2164946,130100,2019,11,18,0.525234128
2169793,130100,2019,11,19,0.513554023
2175973,130100,2019,11,20,1.413911245
2181012,130100,2019,11,21,8.70538958
2184306,130100,2019,11,22,5.050318675
2189236,130100,2019,11,23,0.820574052
2193973,130100,2019,11,24,2.659851399
2197580,130100,2019,11,25,3.329016655
2203509,130100,2019,11,26,0.002842778
2208633,130100,2019,11,27,0.001668587
2213620,130100,2019,11,28,0
2215639,130100,2019,11,29,0
2222747,130100,2019,11,30,0.051170004
2225711,130100,2019,12,1,0.024719809
2230836,130100,2019,12,2,0.007477742
2239343,130100,2019,12,3,0
2243601,130100,2019,12,4,0
2248978,130100,2019,12,5,0
2250162,130100,2019,12,6,0.92829061
2257601,130100,2019,12,7,0
2263121,130100,2019,12,8,0.312767379
2265440,130100,2019,12,9,0.003213575
2268277,130100,2019,12,10,0.001730387
2276101,130100,2019,12,11,0
2280765,130100,2019,12,12,0
2283198,130100,2019,12,13,0.79542164
2290577,130100,2019,12,14,0
2296269,130100,2019,12,15,0.001730387
2300740,130100,2019,12,16,0
2304671,130100,2019,12,17,0
2307147,130100,2019,12,18,0
2312269,130100,2019,12,19,6.18E-05
2316480,130100,2019,12,20,0
2321192,130100,2019,12,21,0
2327992,130100,2019,12,22,0
2333671,130100,2019,12,23,0.010814916
2339115,130100,2019,12,24,0.024410811
2341708,130100,2019,12,25,0
2349060,130100,2019,12,26,0.190836925
2353716,130100,2019,12,27,0.212466752
2355271,130100,2019,12,28,0
2361824,130100,2019,12,29,0
2366397,130100,2019,12,30,0
2369700,130100,2019,12,31,0
630003,130200,2019,1,1,0
635320,130200,2019,1,2,0
639534,130200,2019,1,3,0
640271,130200,2019,1,4,0.010035065
648984,130200,2019,1,5,0.127995637
653210,130200,2019,1,6,0
655927,130200,2019,1,7,0
660177,130200,2019,1,8,0
665090,130200,2019,1,9,0
672416,130200,2019,1,10,0
676330,130200,2019,1,11,0
681370,130200,2019,1,12,0
685345,130200,2019,1,13,0
690793,130200,2019,1,14,0.334264782
695861,130200,2019,1,15,0.504860891
698385,130200,2019,1,16,0.061440496
702520,130200,2019,1,17,0.133757708
711060,130200,2019,1,18,0.170855076
713872,130200,2019,1,19,0
717813,130200,2019,1,20,0
725082,130200,2019,1,21,0.000388454
727728,130200,2019,1,22,0
731302,130200,2019,1,23,0
736780,130200,2019,1,24,0.750428645
743594,130200,2019,1,25,0
748630,130200,2019,1,26,0
750930,130200,2019,1,27,0
758788,130200,2019,1,28,0.089150224
763466,130200,2019,1,29,0.016120847
769226,130200,2019,1,30,0
772388,130200,2019,1,31,0
777117,130200,2019,2,1,0
780750,130200,2019,2,2,0.001359589
788399,130200,2019,2,3,0
792902,130200,2019,2,4,0
793790,130200,2019,2,5,0
801281,130200,2019,2,6,0
806637,130200,2019,2,7,0.001165362
810968,130200,2019,2,8,0
813658,130200,2019,2,9,0
819342,130200,2019,2,10,0
824757,130200,2019,2,11,0
830011,130200,2019,2,12,0
834470,130200,2019,2,13,0
839343,130200,2019,2,14,0
845607,130200,2019,2,15,4.760181653
848685,130200,2019,2,16,0.042535727
854735,130200,2019,2,17,0
856570,130200,2019,2,18,0
862103,130200,2019,2,19,0.416487576
868070,130200,2019,2,20,6.657585923
870615,130200,2019,2,21,0.029004576
876389,130200,2019,2,22,0
881076,130200,2019,2,23,0
888120,130200,2019,2,24,0.093034764
890252,130200,2019,2,25,0.081186915
895290,130200,2019,2,26,0
899451,130200,2019,2,27,0.083841351
903663,130200,2019,2,28,0.21772854
910583,130200,2019,3,1,0
916880,130200,2019,3,2,0.017804148
918149,130200,2019,3,3,0.002654437
923489,130200,2019,3,4,0
930841,130200,2019,3,5,0
937067,130200,2019,3,6,0
941628,130200,2019,3,7,0
945525,130200,2019,3,8,0.009905581
949746,130200,2019,3,9,0
952472,130200,2019,3,10,0
958915,130200,2019,3,11,0
962053,130200,2019,3,12,0
966096,130200,2019,3,13,0
971019,130200,2019,3,14,0.881467178
977996,130200,2019,3,15,0.020717553
984310,130200,2019,3,16,0.115759333
989383,130200,2019,3,17,0
993003,130200,2019,3,18,0
994622,130200,2019,3,19,0
999861,130200,2019,3,20,0.001424332
1004730,130200,2019,3,21,0
1009576,130200,2019,3,22,0
1014194,130200,2019,3,23,0
1020930,130200,2019,3,24,0
1027334,130200,2019,3,25,0
1032402,130200,2019,3,26,0
1033595,130200,2019,3,27,0.059562968
1038666,130200,2019,3,28,0.039428095
1045252,130200,2019,3,29,0.000712166
1049325,130200,2019,3,30,1.177080768
1053385,130200,2019,3,31,6.206461217
1060685,130200,2019,4,1,15.47478246
1065588,130200,2019,4,2,3.773508161
1066770,130200,2019,4,3,0
1071672,130200,2019,4,4,0
1076480,130200,2019,4,5,0
1084973,130200,2019,4,6,0
1088146,130200,2019,4,7,0
1092598,130200,2019,4,8,0.009840838
1099022,130200,2019,4,9,0.132657086
1103025,130200,2019,4,10,5.017856275
1107796,130200,2019,4,11,9.283535914
1113040,130200,2019,4,12,13.38464022
1116408,130200,2019,4,13,0.000323712
1123208,130200,2019,4,14,0
1125002,130200,2019,4,15,0.210865852
1130375,130200,2019,4,16,0
1135016,130200,2019,4,17,0
1141682,130200,2019,4,18,1.048890904
1143577,130200,2019,4,19,0.008804961
1147847,130200,2019,4,20,0.001035878
1155362,130200,2019,4,21,0.127024504
1158117,130200,2019,4,22,0
1165204,130200,2019,4,23,0
1168698,130200,2019,4,24,0
1171810,130200,2019,4,25,0
1177510,130200,2019,4,26,0.014825999
1184015,130200,2019,4,27,14.59234414
1188048,130200,2019,4,28,0.915974849
1194275,130200,2019,4,29,0.008287022
1195673,130200,2019,4,30,0.000776908
1203936,130200,2019,5,1,14.10515804
1208716,130200,2019,5,2,5.14384494
1212744,130200,2019,5,3,0.000129485
1218730,130200,2019,5,4,0
1222722,130200,2019,5,5,0.010229292
1228466,130200,2019,5,6,1.460976003
1232298,130200,2019,5,7,0.869489827
1238362,130200,2019,5,8,1.317506931
1240906,130200,2019,5,9,1.33712387
1246826,130200,2019,5,10,19.6293643
1252682,130200,2019,5,11,0.356859862
1256566,130200,2019,5,12,0.166128886
1261562,130200,2019,5,13,0.000258969
1264310,130200,2019,5,14,0.132916055
1268901,130200,2019,5,15,0
1273821,130200,2019,5,16,0
1277488,130200,2019,5,17,12.11588433
1285165,130200,2019,5,18,0.021818174
1288803,130200,2019,5,19,0
1294050,130200,2019,5,20,0
1297264,130200,2019,5,21,0
1300987,130200,2019,5,22,0
1306045,130200,2019,5,23,0
1311178,130200,2019,5,24,6.47E-05
1316652,130200,2019,5,25,0
1324473,130200,2019,5,26,0
1327651,130200,2019,5,27,0
1334341,130200,2019,5,28,0.732948205
1335431,130200,2019,5,29,0.825335552
1343052,130200,2019,5,30,0.00466145
1348698,130200,2019,5,31,0.025314261
1352826,130200,2019,6,1,7.926147611
1356847,130200,2019,6,2,0.017221466
1358948,130200,2019,6,3,0.023825186
1367745,130200,2019,6,4,6.774640154
1370732,130200,2019,6,5,0.022724567
1375623,130200,2019,6,6,0.085006714
1379579,130200,2019,6,7,0.108184476
1386225,130200,2019,6,8,0.118413769
1390285,130200,2019,6,9,1.12994834
1393490,130200,2019,6,10,24.36643307
1399833,130200,2019,6,11,0.546943422
1404531,130200,2019,6,12,0.352198409
1406443,130200,2019,6,13,3.456918105
1413369,130200,2019,6,14,6.47E-05
1418065,130200,2019,6,15,0.161467435
1424491,130200,2019,6,16,0.217922768
1427470,130200,2019,6,17,5.228786907
1431872,130200,2019,6,18,0.528038655
1439705,130200,2019,6,19,5.53948542
1441515,130200,2019,6,20,0.004078768
1445898,130200,2019,6,21,0
1451501,130200,2019,6,22,0.128837288
1457661,130200,2019,6,23,1.800808637
1459257,130200,2019,6,24,0.551734357
1467187,130200,2019,6,25,0.936368685
1473079,130200,2019,6,26,2.604520262
1475911,130200,2019,6,27,0.213326063
1481644,130200,2019,6,28,0.608189693
1483866,130200,2019,6,29,8.47458019
1489185,130200,2019,6,30,0.017027239
1497235,130200,2019,7,1,0.090186103
1497912,130200,2019,7,2,0
1506712,130200,2019,7,3,0.059433482
1508210,130200,2019,7,4,0.854016418
1514477,130200,2019,7,5,0.002524952
1519389,130200,2019,7,6,0.025443746
1524194,130200,2019,7,7,0
1529095,130200,2019,7,8,6.47E-05
1535451,130200,2019,7,9,0.022918793
1540214,130200,2019,7,10,0.455009283
1541710,130200,2019,7,11,0.068432671
1548271,130200,2019,7,12,0
1553781,130200,2019,7,13,0.009128672
1556207,130200,2019,7,14,0.062864827
1562873,130200,2019,7,15,0.136412146
1565773,130200,2019,7,16,2.314539205
1571429,130200,2019,7,17,1.182583861
1574646,130200,2019,7,18,9.89561008
1582082,130200,2019,7,19,4.519534369
1585194,130200,2019,7,20,2.631776762
1592061,130200,2019,7,21,13.68886459
1595150,130200,2019,7,22,3.205135079
1598685,130200,2019,7,23,1.743705886
1603847,130200,2019,7,24,4.072941626
1608455,130200,2019,7,25,0.428529658
1616371,130200,2019,7,26,7.852470879
1618027,130200,2019,7,27,7.987264422
1622812,130200,2019,7,28,2.490508971
1627982,130200,2019,7,29,28.68830883
1634024,130200,2019,7,30,3.768717205
1636296,130200,2019,7,31,0.042924182
1643447,130200,2019,8,1,14.48351222
1649001,130200,2019,8,2,8.303530803
1654684,130200,2019,8,3,20.53342653
1657733,130200,2019,8,4,0
1661871,130200,2019,8,5,0.546360734
1669042,130200,2019,8,6,2.330530579
1671647,130200,2019,8,7,3.395024394
1675067,130200,2019,8,8,0.071216591
1683118,130200,2019,8,9,0.090250844
