"","citycode","Year","Month","Day","Pre","p1"
"1785",110000,2020,11,20,0,0
"1786",110000,2020,11,21,0.053115137,0
"1787",110000,2020,11,22,0.022391676,0
"1788",110000,2020,11,23,0.017878625,0
"1789",110000,2020,11,24,0.166765909,0
"1790",110000,2020,11,25,0.016056047,0
"1791",110000,2020,11,26,0,0
"1792",110000,2020,11,27,0,0
"1793",110000,2020,11,28,0.255898664,0
"1794",110000,2020,11,29,0.039619379,0
"1795",110000,2020,11,30,0,0
"1796",110000,2020,12,1,0.000130184,0
"1797",110000,2020,12,2,1.127525007,0
"1798",110000,2020,12,3,0.038881669,0
"1799",110000,2020,12,4,0.0000868,0
"1800",110000,2020,12,5,0,0
"1801",110000,2020,12,6,0.000173579,0
"1802",110000,2020,12,7,0,0
"1803",110000,2020,12,8,0,0
"1804",110000,2020,12,9,0,0
"1805",110000,2020,12,10,0,0
"1806",110000,2020,12,11,0,0
"1807",110000,2020,12,12,0,0
"1808",110000,2020,12,13,0.001996157,0
"1809",110000,2020,12,14,0.0000434,0
"1810",110000,2020,12,15,0.001909368,0
"1811",110000,2020,12,16,1.123489297,0
"1812",110000,2020,12,17,0.001822578,0
"1813",110000,2020,12,18,5.399604919,0
"1814",110000,2020,12,19,0,0
"1815",110000,2020,12,20,0.001735789,0
"1816",110000,2020,12,21,1.955149088,0
"1817",110000,2020,12,22,1.256103555,0
"1818",110000,2020,12,23,0.009850601,0
"1819",110000,2020,12,24,0.01158639,0
"1820",110000,2020,12,25,0.043438114,0
"1821",110000,2020,12,26,0,0
"1822",110000,2020,12,27,0,0
"1823",110000,2020,12,28,0,0
"1824",110000,2020,12,29,0.011369416,0
"1825",110000,2020,12,30,0.044696562,0
"1826",110000,2020,12,31,0,0
"1827",110000,2005,1,1,0,0
"1828",110000,2005,1,2,0,0
"1829",110000,2005,1,3,0,0
"1830",110000,2005,1,4,0,0
"1831",110000,2005,1,5,0.767650349,0
"1832",110000,2005,1,6,0.000341595,0
"1833",110000,2005,1,7,0,0
"1834",110000,2005,1,8,0,0
"1835",110000,2005,1,9,0,0
"1836",110000,2005,1,10,0,0
"1837",110000,2005,1,11,0,0
"1838",110000,2005,1,12,0,0
"1839",110000,2005,1,13,0,0
"1840",110000,2005,1,14,0.001409081,0
"1841",110000,2005,1,15,0.000170798,0
"1842",110000,2005,1,16,0,0
"1843",110000,2005,1,17,0,0
"1844",110000,2005,1,18,0.000853989,0
"1845",110000,2005,1,19,0.0000427,0
"1846",110000,2005,1,20,0,0
"1847",110000,2005,1,21,0,0
"1848",110000,2005,1,22,0,0
"1849",110000,2005,1,23,0,0
"1850",110000,2005,1,24,0.005422827,0
"1851",110000,2005,1,25,0.044706303,0
"1852",110000,2005,1,26,0,0
"1853",110000,2005,1,27,0.054356374,0
"1854",110000,2005,1,28,0.397061999,0
"1855",110000,2005,1,29,0,0
"1856",110000,2005,1,30,0.000512393,0
"1857",110000,2005,1,31,0,0
"1858",110000,2005,2,1,0,0
"1859",110000,2005,2,2,0.018019159,0
"1860",110000,2005,2,3,0.281090346,0
"1861",110000,2005,2,4,0,0
"1862",110000,2005,2,5,0.703857402,0
"1863",110000,2005,2,6,0.629944688,0
"1864",110000,2005,2,7,0.027199536,0
"1865",110000,2005,2,8,0.390400881,0
"1866",110000,2005,2,9,0,0
"1867",110000,2005,2,10,0,0
"1868",110000,2005,2,11,0,0
"1869",110000,2005,2,12,0,0
"1870",110000,2005,2,13,0.745702844,0
"1871",110000,2005,2,14,1.565958869,0
"1872",110000,2005,2,15,5.105229267,0
"1873",110000,2005,2,16,0.104613602,0
"1874",110000,2005,2,17,1.640597491,0
"1875",110000,2005,2,18,0.0000854,0
"1876",110000,2005,2,19,0,0
"1877",110000,2005,2,20,0,0
"1878",110000,2005,2,21,0.878711574,0
"1879",110000,2005,2,22,0.170285325,0
"1880",110000,2005,2,23,1.7064827,0
"1881",110000,2005,2,24,0.133862712,0
"1882",110000,2005,2,25,0,0
"1883",110000,2005,2,26,0,0
"1884",110000,2005,2,27,0.052904594,0
"1885",110000,2005,2,28,0.442750384,0
"1886",110000,2005,3,1,0.040735256,0
"1887",110000,2005,3,2,0.017464067,0
"1888",110000,2005,3,3,0.139456337,0
"1889",110000,2005,3,4,0.003629451,0
"1890",110000,2005,3,5,0,0
"1891",110000,2005,3,6,0,0
"1892",110000,2005,3,7,0,0
"1893",110000,2005,3,8,0,0
"1894",110000,2005,3,9,0.009948967,0
"1895",110000,2005,3,10,0.019300142,0
"1896",110000,2005,3,11,0,0
"1897",110000,2005,3,12,0,0
"1898",110000,2005,3,13,0,0
"1899",110000,2005,3,14,0.0000854,0
"1900",110000,2005,3,15,0,0
"1901",110000,2005,3,16,0.012169337,0
"1902",110000,2005,3,17,0.01720787,0
"1903",110000,2005,3,18,0,0
"1904",110000,2005,3,19,0,0
"1905",110000,2005,3,20,0.011187251,0
"1906",110000,2005,3,21,0.033476353,0
"1907",110000,2005,3,22,0,0
"1908",110000,2005,3,23,0.094066843,0
"1909",110000,2005,3,24,0,0
"1910",110000,2005,3,25,0,0
"1911",110000,2005,3,26,0,0
"1912",110000,2005,3,27,0.037703597,0
"1913",110000,2005,3,28,0,0
"1914",110000,2005,3,29,0,0
"1915",110000,2005,3,30,0,0
"1916",110000,2005,3,31,0.438053449,0
"1917",110000,2005,4,1,1.162107682,0
"1918",110000,2005,4,2,0.175494657,0
"1919",110000,2005,4,3,0,0
"1920",110000,2005,4,4,0.000982087,0
"1921",110000,2005,4,5,0.00076859,0
"1922",110000,2005,4,6,0.040094764,0
"1923",110000,2005,4,7,2.446122231,0
"1924",110000,2005,4,8,11.719072,0
"1925",110000,2005,4,9,0,0
"1926",110000,2005,4,10,0,0
"1927",110000,2005,4,11,0,0
"1928",110000,2005,4,12,0.000170798,0
"1929",110000,2005,4,13,0.003629451,0
"1930",110000,2005,4,14,0,0
"1931",110000,2005,4,15,0.0000427,0
"1932",110000,2005,4,16,0.008881481,0
"1933",110000,2005,4,17,0.023826282,0
"1934",110000,2005,4,18,0.573880339,0
"1935",110000,2005,4,19,0.27775979,0
"1936",110000,2005,4,20,0.029548005,0
"1937",110000,2005,4,21,0,0
"1938",110000,2005,4,22,0.075577991,0
"1939",110000,2005,4,23,0.439419829,0
"1940",110000,2005,4,24,0,0
"1941",110000,2005,4,25,0.023527386,0
"1942",110000,2005,4,26,0.0298896,0
"1943",110000,2005,4,27,0,0
"1944",110000,2005,4,28,0,0
"1945",110000,2005,4,29,0,0
"1946",110000,2005,4,30,0.009265776,0
"1947",110000,2005,5,1,0,0
"1948",110000,2005,5,2,0.007258903,0
"1949",110000,2005,5,3,0,0
"1950",110000,2005,5,4,5.453400379,0
"1951",110000,2005,5,5,3.921515606,0
"1952",110000,2005,5,6,0.371015345,0
"1953",110000,2005,5,7,0.098550283,0
"1954",110000,2005,5,8,0.042315134,0
"1955",110000,2005,5,9,0.120967484,0
"1956",110000,2005,5,10,2.842629139,0
"1957",110000,2005,5,11,0.014731303,0
"1958",110000,2005,5,12,1.524326933,0
"1959",110000,2005,5,13,0.496850568,0
"1960",110000,2005,5,14,0.07566339,0
"1961",110000,2005,5,15,0.739511424,0
"1962",110000,2005,5,16,31.28958694,0
"1963",110000,2005,5,17,4.108838041,0
"1964",110000,2005,5,18,0,0
"1965",110000,2005,5,19,0,0
"1966",110000,2005,5,20,1.764041546,0
"1967",110000,2005,5,21,4.078137145,0
"1968",110000,2005,5,22,0.06298166,0
"1969",110000,2005,5,23,0.001280983,0
"1970",110000,2005,5,24,0.00520933,0
"1971",110000,2005,5,25,1.259846671,0
"1972",110000,2005,5,26,0.03223807,0
"1973",110000,2005,5,27,2.94220423,0
"1974",110000,2005,5,28,0.001537179,0
"1975",110000,2005,5,29,4.085438749,0
"1976",110000,2005,5,30,0.634983215,0
"1977",110000,2005,5,31,7.813269701,0
"1978",110000,2005,6,1,1.616472308,0
"1979",110000,2005,6,2,0.010119765,0
"1980",110000,2005,6,3,0,0
"1981",110000,2005,6,4,0.000128098,0
"1982",110000,2005,6,5,5.503743033,0
"1983",110000,2005,6,6,0.003245157,0
"1984",110000,2005,6,7,19.85664395,0
"1985",110000,2005,6,8,6.885197604,0
"1986",110000,2005,6,9,1.00407709,0
"1987",110000,2005,6,10,0.483827235,0
"1988",110000,2005,6,11,0.238134717,0
"1989",110000,2005,6,12,9.447505023,0
"1990",110000,2005,6,13,8.600647278,0
"1991",110000,2005,6,14,1.184866469,0
"1992",110000,2005,6,15,0.001836075,0
"1993",110000,2005,6,16,0.174597968,0
"1994",110000,2005,6,17,0.531607902,0
"1995",110000,2005,6,18,0.45329714,0
"1996",110000,2005,6,19,2.580753526,0
"1997",110000,2005,6,20,0.038215989,0
"1998",110000,2005,6,21,0.421144477,0
"1999",110000,2005,6,22,0.000128098,0
"2000",110000,2005,6,23,0.091547577,0
"2001",110000,2005,6,24,2.503254058,0
"2002",110000,2005,6,25,14.50644815,0
"2003",110000,2005,6,26,7.498233346,0
"2004",110000,2005,6,27,0.298639812,0
"2005",110000,2005,6,28,29.39612336,0
"2006",110000,2005,6,29,0.050556125,0
"2007",110000,2005,6,30,0.005764423,0
"2008",110000,2005,7,1,0,0
"2009",110000,2005,7,2,0.014389708,0
"2010",110000,2005,7,3,0.026516346,0
"2011",110000,2005,7,4,0,0
"2012",110000,2005,7,5,0,0
"2013",110000,2005,7,6,0.004184544,0
"2014",110000,2005,7,7,1.599520637,0
"2015",110000,2005,7,8,2.991607432,0
"2016",110000,2005,7,9,1.705927597,0
"2017",110000,2005,7,10,1.289010384,0
"2018",110000,2005,7,11,4.281599911,0
"2019",110000,2005,7,12,1.909475798,0
"2020",110000,2005,7,13,3.560577342,0
"2021",110000,2005,7,14,0.672259817,0
"2022",110000,2005,7,15,3.67022949,0
"2023",110000,2005,7,16,2.647663531,0
"2024",110000,2005,7,17,2.325795224,0
"2025",110000,2005,7,18,2.641087842,0
"2026",110000,2005,7,19,0.778794904,0
"2027",110000,2005,7,20,2.495141143,0
"2028",110000,2005,7,21,8.6240039,0
"2029",110000,2005,7,22,9.451689431,0
"2030",110000,2005,7,23,59.30707376,0
"2031",110000,2005,7,24,0.448514811,0
"2032",110000,2005,7,25,0.020154131,0
"2033",110000,2005,7,26,1.621809729,0
"2034",110000,2005,7,27,5.888464835,0
"2035",110000,2005,7,28,0.009650071,0
"2036",110000,2005,7,29,0.130745653,0
"2037",110000,2005,7,30,22.28730881,1
"2038",110000,2005,7,31,12.07697859,1
"2039",110000,2005,8,1,0.478660614,0
"2040",110000,2005,8,2,2.866711629,0
"2041",110000,2005,8,3,8.038253101,0
"2042",110000,2005,8,4,5.447379758,0
"2043",110000,2005,8,5,4.159479583,0
"2044",110000,2005,8,6,1.481414018,0
"2045",110000,2005,8,7,1.736799318,0
"2046",110000,2005,8,8,3.352673832,0
"2047",110000,2005,8,9,6.621699487,0
"2048",110000,2005,8,10,0.307948286,0
"2049",110000,2005,8,11,10.162934,1
"2050",110000,2005,8,12,28.40801589,1
"2051",110000,2005,8,13,5.149679345,0
"2052",110000,2005,8,14,1.225516346,0
"2053",110000,2005,8,15,7.290287176,0
"2054",110000,2005,8,16,17.08370013,0
"2055",110000,2005,8,17,0.026132051,0
"2056",110000,2005,8,18,0.004654238,0
"2057",110000,2005,8,19,0,0
"2058",110000,2005,8,20,0,0
"2059",110000,2005,8,21,0.109054343,0
"2060",110000,2005,8,22,0.334891621,0
"2061",110000,2005,8,23,0.697110894,0
"2062",110000,2005,8,24,2.790578523,0
"2063",110000,2005,8,25,0.433997007,0
"2064",110000,2005,8,26,1.699437298,0
"2065",110000,2005,8,27,0.404150106,0
"2066",110000,2005,8,28,0.49574038,0
"2067",110000,2005,8,29,0.336898504,0
"2068",110000,2005,8,30,1.446144275,0
"2069",110000,2005,8,31,0.014005413,0
"2070",110000,2005,9,1,0,0
"2071",110000,2005,9,2,0,0
"2072",110000,2005,9,3,0,0
"2073",110000,2005,9,4,0,0
"2074",110000,2005,9,5,0,0
"2075",110000,2005,9,6,0,0
"2076",110000,2005,9,7,0.405772678,0
"2077",110000,2005,9,8,0.001110185,0
"2078",110000,2005,9,9,0,0
"2079",110000,2005,9,10,3.684875387,0
"2080",110000,2005,9,11,0.037917093,0
"2081",110000,2005,9,12,0.291936,0
"2082",110000,2005,9,13,0.958346015,0
"2083",110000,2005,9,14,0.098550283,0
"2084",110000,2005,9,15,8.720205648,0
"2085",110000,2005,9,16,0.00375755,0
"2086",110000,2005,9,17,0,0
"2087",110000,2005,9,18,2.878966334,0
"2088",110000,2005,9,19,1.734450826,0
"2089",110000,2005,9,20,6.726483799,0
"2090",110000,2005,9,21,0.257733755,0
"2091",110000,2005,9,22,0.030957086,0
"2092",110000,2005,9,23,1.963575958,0
"2093",110000,2005,9,24,0.101496542,0
"2094",110000,2005,9,25,0.968764656,0
"2095",110000,2005,9,26,0.120070796,0
"2096",110000,2005,9,27,0.006106018,0
"2097",110000,2005,9,28,2.307306402,0
"2098",110000,2005,9,29,7.96647538,0
"2099",110000,2005,9,30,0.192190133,0
"2100",110000,2005,10,1,0.108755448,0
"2101",110000,2005,10,2,0,0
"2102",110000,2005,10,3,0,0
"2103",110000,2005,10,4,0,0
"2104",110000,2005,10,5,0.000213497,0
"2105",110000,2005,10,6,2.258073935,0
"2106",110000,2005,10,7,0,0
"2107",110000,2005,10,8,0,0
"2108",110000,2005,10,9,0,0
"2109",110000,2005,10,10,0,0
"2110",110000,2005,10,11,1.920193351,0
"2111",110000,2005,10,12,1.529664376,0
"2112",110000,2005,10,13,0.116484042,0
"2113",110000,2005,10,14,0,0
"2114",110000,2005,10,15,0,0
"2115",110000,2005,10,16,0,0
"2116",110000,2005,10,17,0,0
"2117",110000,2005,10,18,0,0
"2118",110000,2005,10,19,0,0
"2119",110000,2005,10,20,0.207732724,0
"2120",110000,2005,10,21,0.109908333,0
"2121",110000,2005,10,22,0,0
"2122",110000,2005,10,23,0,0
"2123",110000,2005,10,24,0,0
"2124",110000,2005,10,25,0.001921474,0
"2125",110000,2005,10,26,4.980376055,0
"2126",110000,2005,10,27,0.372595223,0
"2127",110000,2005,10,28,0,0
"2128",110000,2005,10,29,0.007301602,0
"2129",110000,2005,10,30,0,0
"2130",110000,2005,10,31,0,0
"2131",110000,2005,11,1,0,0
"2132",110000,2005,11,2,0,0
"2133",110000,2005,11,3,0.006960007,0
"2134",110000,2005,11,4,0.413586679,0
"2135",110000,2005,11,5,0.342065132,0
"2136",110000,2005,11,6,0,0
"2137",110000,2005,11,7,0.023826282,0
"2138",110000,2005,11,8,0,0
"2139",110000,2005,11,9,0,0
"2140",110000,2005,11,10,0,0
"2141",110000,2005,11,11,0,0
"2142",110000,2005,11,12,0.0000854,0
"2143",110000,2005,11,13,0,0
"2144",110000,2005,11,14,0,0
"2145",110000,2005,11,15,0,0
"2146",110000,2005,11,16,0,0
"2147",110000,2005,11,17,0,0
"2148",110000,2005,11,18,0.094707335,0
"2149",110000,2005,11,19,0.386856834,0
"2150",110000,2005,11,20,0,0
"2151",110000,2005,11,21,0,0
"2152",110000,2005,11,22,0,0
"2153",110000,2005,11,23,0,0
"2154",110000,2005,11,24,0,0
"2155",110000,2005,11,25,0,0
"2156",110000,2005,11,26,0,0
"2157",110000,2005,11,27,0.012212037,0
"2158",110000,2005,11,28,0,0
"2159",110000,2005,11,29,0,0
"2160",110000,2005,11,30,0.001024786,0
"2161",110000,2005,12,1,0.010717557,0
"2162",110000,2005,12,2,1.757508525,0
"2163",110000,2005,12,3,0.035440526,0
"2164",110000,2005,12,4,0,0
"2165",110000,2005,12,5,0,0
"2166",110000,2005,12,6,0,0
"2167",110000,2005,12,7,0,0
"2168",110000,2005,12,8,0,0
"2169",110000,2005,12,9,0.046670476,0
"2170",110000,2005,12,10,0.0000427,0
"2171",110000,2005,12,11,0,0
"2172",110000,2005,12,12,0,0
"2173",110000,2005,12,13,0,0
"2174",110000,2005,12,14,0,0
"2175",110000,2005,12,15,0,0
"2176",110000,2005,12,16,0,0
"2177",110000,2005,12,17,0,0
"2178",110000,2005,12,18,0,0
"2179",110000,2005,12,19,0.032622365,0
"2180",110000,2005,12,20,0.001750677,0
"2181",110000,2005,12,21,0.005849822,0
"2182",110000,2005,12,22,0,0
"2183",110000,2005,12,23,0,0
"2184",110000,2005,12,24,0,0
"2185",110000,2005,12,25,0,0
"2186",110000,2005,12,26,0,0
"2187",110000,2005,12,27,0.106236181,0
"2188",110000,2005,12,28,0.161361145,0
"2189",110000,2005,12,29,0.00969277,0
"2190",110000,2005,12,30,0.694933225,0
"2191",110000,2005,12,31,0.061529878,0
"2192",110000,2006,1,1,0.000000000000167,0
"2193",110000,2006,1,2,0.000000000000167,0
"2194",110000,2006,1,3,0.640813978,0
"2195",110000,2006,1,4,0.003345597,0
"2196",110000,2006,1,5,0.000000000000167,0
"2197",110000,2006,1,6,0.000000000000167,0
"2198",110000,2006,1,7,0.000000000000167,0
"2199",110000,2006,1,8,0.000000000000167,0
"2200",110000,2006,1,9,0.001672799,0
"2201",110000,2006,1,10,0.308983537,0
"2202",110000,2006,1,11,1.295890764,0
"2203",110000,2006,1,12,0.162041374,0
"2204",110000,2006,1,13,0.000000000000167,0
"2205",110000,2006,1,14,0.000484231,0
"2206",110000,2006,1,15,0.000000000000167,0
"2207",110000,2006,1,16,0.694783756,0
"2208",110000,2006,1,17,0.242159631,0
"2209",110000,2006,1,18,0.000088,0
"2210",110000,2006,1,19,0.057095262,0
"2211",110000,2006,1,20,0.161381056,0
"2212",110000,2006,1,21,0.003081471,0
"2213",110000,2006,1,22,0.000000000000167,0
"2214",110000,2006,1,23,0.001936925,0
"2215",110000,2006,1,24,0.054938232,0
"2216",110000,2006,1,25,0.000000000000167,0
"2217",110000,2006,1,26,0.000000000000167,0
"2218",110000,2006,1,27,0.029317999,0
"2219",110000,2006,1,28,0.415910594,0
"2220",110000,2006,1,29,0.037461888,0
"2221",110000,2006,1,30,0.01641984,0
"2222",110000,2006,1,31,0.040543359,0
"2223",110000,2006,2,1,0.259635972,0
"2224",110000,2006,2,2,0.000088,0
"2225",110000,2006,2,3,0.000000000000167,0
"2226",110000,2006,2,4,0.000000000000167,0
"2227",110000,2006,2,5,0.978939444,0
"2228",110000,2006,2,6,3.061926001,0
"2229",110000,2006,2,7,0.00044021,0
"2230",110000,2006,2,8,0.000000000000167,0
"2231",110000,2006,2,9,0.000000000000167,0
"2232",110000,2006,2,10,0.000000000000167,0
"2233",110000,2006,2,11,0.001848883,0
"2234",110000,2006,2,12,0.000044,0
"2235",110000,2006,2,13,0.005678712,0
"2236",110000,2006,2,14,0.009420498,0
"2237",110000,2006,2,15,0.014174768,0
"2238",110000,2006,2,16,0.000000000000167,0
"2239",110000,2006,2,17,0.000000000000167,0
"2240",110000,2006,2,18,0.000000000000167,0
"2241",110000,2006,2,19,0.000000000000167,0
"2242",110000,2006,2,20,0.002949408,0
"2243",110000,2006,2,21,0.000088,0
"2244",110000,2006,2,22,0.000000000000167,0
"2245",110000,2006,2,23,0.004930354,0
"2246",110000,2006,2,24,0.963135901,0
"2247",110000,2006,2,25,0.061189217,0
"2248",110000,2006,2,26,0.003477661,0
"2249",110000,2006,2,27,0.43994607,0
"2250",110000,2006,2,28,0.425727281,0
"2251",110000,2006,3,1,0.000572273,0
"2252",110000,2006,3,2,0.000000000000167,0
"2253",110000,2006,3,3,0.157022976,0
"2254",110000,2006,3,4,0.000000000000167,0
"2255",110000,2006,3,5,0.000000000000167,0
"2256",110000,2006,3,6,0.000000000000167,0
"2257",110000,2006,3,7,0.10529828,0
"2258",110000,2006,3,8,0.006162943,0
"2259",110000,2006,3,9,0.001496715,0
"2260",110000,2006,3,10,0.8538317,0
"2261",110000,2006,3,11,0.984309988,0
"2262",110000,2006,3,12,0.000000000000167,0
"2263",110000,2006,3,13,0.000088,0
"2264",110000,2006,3,14,0.000000000000167,0
"2265",110000,2006,3,15,0.000220105,0
"2266",110000,2006,3,16,0.000000000000167,0
"2267",110000,2006,3,17,0.000000000000167,0
"2268",110000,2006,3,18,0.000000000000167,0
"2269",110000,2006,3,19,0.000000000000167,0
"2270",110000,2006,3,20,0.016904072,0
"2271",110000,2006,3,21,0.039046645,0
"2272",110000,2006,3,22,0.000000000000167,0
"2273",110000,2006,3,23,0.000000000000167,0
"2274",110000,2006,3,24,0.000000000000167,0
"2275",110000,2006,3,25,0.090111027,0
"2276",110000,2006,3,26,0.190566996,0
"2277",110000,2006,3,27,0.139414569,0
"2278",110000,2006,3,28,0.000000000000167,0
"2279",110000,2006,3,29,0.000000000000167,0
"2280",110000,2006,3,30,0.000000000000167,0
"2281",110000,2006,3,31,1.990982678,0
"2282",110000,2006,4,1,0.129201692,0
"2283",110000,2006,4,2,0.000000000000167,0
"2284",110000,2006,4,3,0.000000000000167,0
"2285",110000,2006,4,4,0.000000000000167,0
"2286",110000,2006,4,5,0.783882297,0
"2287",110000,2006,4,6,1.146791574,0
"2288",110000,2006,4,7,0.000044,0
"2289",110000,2006,4,8,0.000000000000167,0
"2290",110000,2006,4,9,0.000000000000167,0
"2291",110000,2006,4,10,0.050580151,0
"2292",110000,2006,4,11,1.600120206,0
"2293",110000,2006,4,12,0.000220105,0
"2294",110000,2006,4,13,0.000000000000167,0
"2295",110000,2006,4,14,0.070213526,0
"2296",110000,2006,4,15,0.063874499,0
"2297",110000,2006,4,16,0.37470692,0
"2298",110000,2006,4,17,0.896311988,0
"2299",110000,2006,4,18,0.693683232,0
"2300",110000,2006,4,19,0.096758202,0
"2301",110000,2006,4,20,0.000000000000167,0
"2302",110000,2006,4,21,0.000660315,0
"2303",110000,2006,4,22,0.020469775,0
"2304",110000,2006,4,23,0.000000000000167,0
"2305",110000,2006,4,24,0.052781203,0
"2306",110000,2006,4,25,0.002509198,0
"2307",110000,2006,4,26,5.025439598,0
"2308",110000,2006,4,27,0.518127399,0
"2309",110000,2006,4,28,0.076772659,0
"2310",110000,2006,4,29,0.072766746,0
"2311",110000,2006,4,30,0.00475427,0
"2312",110000,2006,5,1,0.000000000000167,0
"2313",110000,2006,5,2,0.001936925,0
"2314",110000,2006,5,3,0.000352168,0
"2315",110000,2006,5,4,1.231708136,0
"2316",110000,2006,5,5,0.000000000000167,0
"2317",110000,2006,5,6,0.185152411,0
"2318",110000,2006,5,7,4.76677211,0
"2319",110000,2006,5,8,22.58313556,0
"2320",110000,2006,5,9,6.659103661,0
"2321",110000,2006,5,10,0.000000000000167,0
"2322",110000,2006,5,11,2.030865729,0
"2323",110000,2006,5,12,1.61565947,0
"2324",110000,2006,5,13,0.03323587,0
"2325",110000,2006,5,14,0.000000000000167,0
"2326",110000,2006,5,15,0.007307489,0
"2327",110000,2006,5,16,1.338503114,0
"2328",110000,2006,5,17,0.000000000000167,0
"2329",110000,2006,5,18,0.41868392,0
"2330",110000,2006,5,19,0.570996646,0
"2331",110000,2006,5,20,1.930849976,0
"2332",110000,2006,5,21,0.091035469,0
"2333",110000,2006,5,22,0.000000000000167,0
"2334",110000,2006,5,23,0.000396189,0
"2335",110000,2006,5,24,14.75021122,0
"2336",110000,2006,5,25,3.100004228,0
"2337",110000,2006,5,26,48.66497288,0
"2338",110000,2006,5,27,5.463888929,0
"2339",110000,2006,5,28,0.000000000000167,0
"2340",110000,2006,5,29,0.022186594,0
"2341",110000,2006,5,30,1.073584627,0
"2342",110000,2006,5,31,0.177756878,0
"2343",110000,2006,6,1,0.040675422,0
"2344",110000,2006,6,2,7.835829643,0
"2345",110000,2006,6,3,3.591102704,0
"2346",110000,2006,6,4,0.05573061,0
"2347",110000,2006,6,5,0.156186577,0
"2348",110000,2006,6,6,1.727648945,0
"2349",110000,2006,6,7,1.854077335,0
"2350",110000,2006,6,8,0.202716793,0
"2351",110000,2006,6,9,0.473710189,0
