,citycode,VAR21,Year,Month,Day,incidence_n
6239,130100,FLU,2019,5,24,4
6240,130100,FLU,2019,5,25,1
6241,130100,FLU,2019,5,26,4
6242,130100,FLU,2019,5,27,2
6243,130100,FLU,2019,5,29,1
6244,130100,FLU,2019,5,30,1
6245,130100,FLU,2019,5,31,1
6246,130100,FLU,2019,6,2,4
6247,130100,FLU,2019,6,3,2
6248,130100,FLU,2019,6,6,2
6249,130100,FLU,2019,6,7,1
6250,130100,FLU,2019,6,8,4
6251,130100,FLU,2019,6,9,3
6252,130100,FLU,2019,6,10,4
6253,130100,FLU,2019,6,11,1
6254,130100,FLU,2019,6,13,1
6255,130100,FLU,2019,6,14,1
6256,130100,FLU,2019,6,16,3
6257,130100,FLU,2019,6,18,1
6258,130100,FLU,2019,6,19,1
6259,130100,FLU,2019,6,20,3
6260,130100,FLU,2019,6,23,4
6261,130100,FLU,2019,6,27,2
6262,130100,FLU,2019,6,28,2
6263,130100,FLU,2019,7,3,2
6264,130100,FLU,2019,7,5,1
6265,130100,FLU,2019,7,7,2
6266,130100,FLU,2019,7,8,1
6267,130100,FLU,2019,7,13,2
6268,130100,FLU,2019,7,14,1
6269,130100,FLU,2019,7,15,1
6270,130100,FLU,2019,7,16,1
6271,130100,FLU,2019,7,18,3
6272,130100,FLU,2019,7,19,1
6273,130100,FLU,2019,7,20,3
6274,130100,FLU,2019,7,21,1
6275,130100,FLU,2019,7,23,2
6276,130100,FLU,2019,7,26,2
6277,130100,FLU,2019,7,28,1
6278,130100,FLU,2019,7,29,5
6279,130100,FLU,2019,7,31,1
6280,130100,FLU,2019,8,1,1
6281,130100,FLU,2019,8,4,6
6282,130100,FLU,2019,8,5,1
6283,130100,FLU,2019,8,6,1
6284,130100,FLU,2019,8,7,1
6285,130100,FLU,2019,8,8,2
6286,130100,FLU,2019,8,9,1
6287,130100,FLU,2019,8,11,2
6288,130100,FLU,2019,8,12,1
6289,130100,FLU,2019,8,17,1
6290,130100,FLU,2019,8,18,3
6291,130100,FLU,2019,8,19,1
6292,130100,FLU,2019,8,22,5
6293,130100,FLU,2019,8,24,2
6294,130100,FLU,2019,8,25,3
6295,130100,FLU,2019,8,26,1
6296,130100,FLU,2019,8,28,1
6297,130100,FLU,2019,8,29,2
6298,130100,FLU,2019,8,31,2
6299,130100,FLU,2019,9,1,3
6300,130100,FLU,2019,9,2,3
6301,130100,FLU,2019,9,3,3
6302,130100,FLU,2019,9,4,1
6303,130100,FLU,2019,9,5,1
6304,130100,FLU,2019,9,6,2
6305,130100,FLU,2019,9,7,1
6306,130100,FLU,2019,9,8,1
6307,130100,FLU,2019,9,10,1
6308,130100,FLU,2019,9,12,3
6309,130100,FLU,2019,9,13,5
6310,130100,FLU,2019,9,14,3
6311,130100,FLU,2019,9,17,1
6312,130100,FLU,2019,9,18,1
6313,130100,FLU,2019,9,19,2
6314,130100,FLU,2019,9,22,1
6315,130100,FLU,2019,9,23,2
6316,130100,FLU,2019,9,25,3
6317,130100,FLU,2019,9,27,1
6318,130100,FLU,2019,9,28,3
6319,130100,FLU,2019,9,29,2
6320,130100,FLU,2019,10,3,1
6321,130100,FLU,2019,10,5,1
6322,130100,FLU,2019,10,6,1
6323,130100,FLU,2019,10,9,1
6324,130100,FLU,2019,10,10,1
6325,130100,FLU,2019,10,13,2
6326,130100,FLU,2019,10,14,3
6327,130100,FLU,2019,10,15,1
6328,130100,FLU,2019,10,17,4
6329,130100,FLU,2019,10,19,3
6330,130100,FLU,2019,10,20,3
6331,130100,FLU,2019,10,21,2
6332,130100,FLU,2019,10,24,1
6333,130100,FLU,2019,10,25,2
6334,130100,FLU,2019,10,26,2
6335,130100,FLU,2019,10,27,1
6336,130100,FLU,2019,11,2,2
6337,130100,FLU,2019,11,3,3
6338,130100,FLU,2019,11,4,1
6339,130100,FLU,2019,11,7,1
6340,130100,FLU,2019,11,8,1
6341,130100,FLU,2019,11,10,7
6342,130100,FLU,2019,11,11,1
6343,130100,FLU,2019,11,14,1
6344,130100,FLU,2019,11,15,1
6345,130100,FLU,2019,11,16,1
6346,130100,FLU,2019,11,18,3
6347,130100,FLU,2019,11,19,1
6348,130100,FLU,2019,11,20,1
6349,130100,FLU,2019,11,22,2
6350,130100,FLU,2019,11,24,6
6351,130100,FLU,2019,11,25,4
6352,130100,FLU,2019,11,30,2
6353,130100,FLU,2019,12,1,2
6354,130100,FLU,2019,12,2,1
6355,130100,FLU,2019,12,5,1
6356,130100,FLU,2019,12,6,2
6357,130100,FLU,2019,12,7,1
6358,130100,FLU,2019,12,8,2
6359,130100,FLU,2019,12,9,2
6360,130100,FLU,2019,12,12,3
6361,130100,FLU,2019,12,15,4
6362,130100,FLU,2019,12,18,2
6363,130100,FLU,2019,12,19,1
6364,130100,FLU,2019,12,21,1
6365,130100,FLU,2019,12,23,1
6366,130100,FLU,2019,12,24,1
6367,130100,FLU,2019,12,26,4
6368,130100,FLU,2019,12,27,1
6369,130100,FLU,2019,12,28,1
6370,130100,FLU,2019,12,29,3
6371,130100,FLU,2019,12,30,1
7930,130200,FLU,2019,1,2,1
7931,130200,FLU,2019,1,4,1
7932,130200,FLU,2019,1,5,2
7933,130200,FLU,2019,1,6,4
7934,130200,FLU,2019,1,7,4
7935,130200,FLU,2019,1,8,1
7936,130200,FLU,2019,1,11,1
7937,130200,FLU,2019,1,15,3
7938,130200,FLU,2019,1,19,1
7939,130200,FLU,2019,1,21,3
7940,130200,FLU,2019,1,24,1
7941,130200,FLU,2019,1,27,1
7942,130200,FLU,2019,1,28,1
7943,130200,FLU,2019,2,2,1
7944,130200,FLU,2019,2,15,1
7945,130200,FLU,2019,2,16,1
7946,130200,FLU,2019,2,19,3
7947,130200,FLU,2019,2,22,1
7948,130200,FLU,2019,2,23,1
7949,130200,FLU,2019,2,25,1
7950,130200,FLU,2019,3,1,1
7951,130200,FLU,2019,3,3,1
7952,130200,FLU,2019,3,4,1
7953,130200,FLU,2019,3,8,1
7954,130200,FLU,2019,3,10,1
7955,130200,FLU,2019,3,11,1
7956,130200,FLU,2019,3,15,1
7957,130200,FLU,2019,3,21,3
7958,130200,FLU,2019,3,23,3
7959,130200,FLU,2019,3,29,1
7960,130200,FLU,2019,3,31,1
7961,130200,FLU,2019,4,5,5
7962,130200,FLU,2019,4,6,1
7963,130200,FLU,2019,4,7,1
7964,130200,FLU,2019,4,9,1
7965,130200,FLU,2019,4,11,1
7966,130200,FLU,2019,4,12,1
7967,130200,FLU,2019,4,13,1
7968,130200,FLU,2019,4,19,1
7969,130200,FLU,2019,4,20,3
7970,130200,FLU,2019,4,22,2
7971,130200,FLU,2019,4,24,1
7972,130200,FLU,2019,4,25,1
7973,130200,FLU,2019,4,26,1
7974,130200,FLU,2019,4,27,1
7975,130200,FLU,2019,4,28,1
7976,130200,FLU,2019,5,3,1
7977,130200,FLU,2019,5,4,1
7978,130200,FLU,2019,5,5,2
7979,130200,FLU,2019,5,6,2
7980,130200,FLU,2019,5,8,2
7981,130200,FLU,2019,5,12,2
7982,130200,FLU,2019,5,13,1
7983,130200,FLU,2019,5,17,1
7984,130200,FLU,2019,5,19,2
7985,130200,FLU,2019,5,20,3
7986,130200,FLU,2019,5,23,1
7987,130200,FLU,2019,5,25,2
7988,130200,FLU,2019,5,26,1
7989,130200,FLU,2019,5,27,1
7990,130200,FLU,2019,5,30,3
7991,130200,FLU,2019,6,1,2
7992,130200,FLU,2019,6,3,1
7993,130200,FLU,2019,6,6,1
7994,130200,FLU,2019,6,7,2
7995,130200,FLU,2019,6,10,1
7996,130200,FLU,2019,6,13,1
7997,130200,FLU,2019,6,14,1
7998,130200,FLU,2019,6,15,1
7999,130200,FLU,2019,6,17,2
8000,130200,FLU,2019,6,20,4
8001,130200,FLU,2019,6,22,2
8002,130200,FLU,2019,6,23,1
8003,130200,FLU,2019,6,24,3
8004,130200,FLU,2019,6,27,1
8005,130200,FLU,2019,6,28,1
8006,130200,FLU,2019,6,29,1
8007,130200,FLU,2019,6,30,1
8008,130200,FLU,2019,7,4,2
8009,130200,FLU,2019,7,5,1
8010,130200,FLU,2019,7,6,1
8011,130200,FLU,2019,7,7,2
8012,130200,FLU,2019,7,14,2
8013,130200,FLU,2019,7,15,1
8014,130200,FLU,2019,7,21,2
8015,130200,FLU,2019,7,25,1
8016,130200,FLU,2019,7,26,2
8017,130200,FLU,2019,7,28,3
8018,130200,FLU,2019,8,1,2
8019,130200,FLU,2019,8,2,2
8020,130200,FLU,2019,8,4,1
8021,130200,FLU,2019,8,5,2
8022,130200,FLU,2019,8,8,1
8023,130200,FLU,2019,8,10,1
8024,130200,FLU,2019,8,11,2
8025,130200,FLU,2019,8,12,2
8026,130200,FLU,2019,8,14,1
8027,130200,FLU,2019,8,15,2
8028,130200,FLU,2019,8,19,1
8029,130200,FLU,2019,8,22,1
8030,130200,FLU,2019,8,24,2
8031,130200,FLU,2019,8,26,1
8032,130200,FLU,2019,8,27,1
8033,130200,FLU,2019,8,28,1
8034,130200,FLU,2019,8,31,1
8035,130200,FLU,2019,9,1,5
8036,130200,FLU,2019,9,2,1
8037,130200,FLU,2019,9,3,1
8038,130200,FLU,2019,9,5,1
8039,130200,FLU,2019,9,8,2
8040,130200,FLU,2019,9,9,1
8041,130200,FLU,2019,9,12,1
8042,130200,FLU,2019,9,13,2
8043,130200,FLU,2019,9,14,2
8044,130200,FLU,2019,9,18,2
8045,130200,FLU,2019,9,20,1
8046,130200,FLU,2019,9,21,1
8047,130200,FLU,2019,9,22,3
8048,130200,FLU,2019,9,27,2
8049,130200,FLU,2019,9,28,1
8050,130200,FLU,2019,9,30,2
8051,130200,FLU,2019,10,2,1
8052,130200,FLU,2019,10,9,1
8053,130200,FLU,2019,10,14,1
8054,130200,FLU,2019,10,15,1
8055,130200,FLU,2019,10,17,2
8056,130200,FLU,2019,10,19,4
8057,130200,FLU,2019,10,20,1
8058,130200,FLU,2019,10,21,1
8059,130200,FLU,2019,10,24,1
8060,130200,FLU,2019,10,28,1
8061,130200,FLU,2019,11,1,2
8062,130200,FLU,2019,11,2,1
8063,130200,FLU,2019,11,3,2
8064,130200,FLU,2019,11,7,2
8065,130200,FLU,2019,11,8,2
8066,130200,FLU,2019,11,16,4
8067,130200,FLU,2019,11,18,1
8068,130200,FLU,2019,11,21,1
8069,130200,FLU,2019,11,23,1
8070,130200,FLU,2019,11,25,1
8071,130200,FLU,2019,11,28,3
8072,130200,FLU,2019,11,30,2
8073,130200,FLU,2019,12,1,3
8074,130200,FLU,2019,12,10,1
8075,130200,FLU,2019,12,12,2
8076,130200,FLU,2019,12,13,2
8077,130200,FLU,2019,12,14,4
8078,130200,FLU,2019,12,15,2
8079,130200,FLU,2019,12,16,1
8080,130200,FLU,2019,12,19,1
8081,130200,FLU,2019,12,20,2
8082,130200,FLU,2019,12,21,2
8083,130200,FLU,2019,12,22,1
8084,130200,FLU,2019,12,25,1
8085,130200,FLU,2019,12,26,1
8086,130200,FLU,2019,12,29,1
8087,130200,FLU,2019,12,30,1
8088,130200,FLU,2019,12,31,1
82,110000,FLU,2012,1,18,1
83,110000,FLU,2012,2,10,1
84,110000,FLU,2012,2,23,1
85,110000,FLU,2012,2,28,1
86,110000,FLU,2012,3,8,1
87,110000,FLU,2012,3,16,1
88,110000,FLU,2012,3,20,1
89,110000,FLU,2012,3,31,1
90,110000,FLU,2012,4,11,1
91,110000,FLU,2012,4,15,1
92,110000,FLU,2012,4,17,1
93,110000,FLU,2012,4,25,1
94,110000,FLU,2012,4,28,1
95,110000,FLU,2012,5,9,1
96,110000,FLU,2012,5,11,1
97,110000,FLU,2012,5,14,1
98,110000,FLU,2012,6,8,1
99,110000,FLU,2012,6,13,1
100,110000,FLU,2012,6,25,1
101,110000,FLU,2012,6,29,1
102,110000,FLU,2012,7,25,1
103,110000,FLU,2012,8,6,1
104,110000,FLU,2012,8,10,2
105,110000,FLU,2012,8,27,1
106,110000,FLU,2012,9,4,1
107,110000,FLU,2012,9,7,2
108,110000,FLU,2012,9,11,1
109,110000,FLU,2012,9,12,1
110,110000,FLU,2012,9,27,1
111,110000,FLU,2012,10,9,1
112,110000,FLU,2012,10,15,1
113,110000,FLU,2012,10,22,1
114,110000,FLU,2012,10,24,1
115,110000,FLU,2012,11,8,1
116,110000,FLU,2012,11,19,1
117,110000,FLU,2012,11,23,1
118,110000,FLU,2012,12,1,1
119,110000,FLU,2012,12,4,2
120,110000,FLU,2012,12,14,1
121,110000,FLU,2012,12,17,1
1606,110000,FLU,2020,1,1,4
1607,110000,FLU,2020,1,2,13
1608,110000,FLU,2020,1,3,14
1609,110000,FLU,2020,1,4,10
1610,110000,FLU,2020,1,5,2
1611,110000,FLU,2020,1,6,4
1612,110000,FLU,2020,1,7,6
1613,110000,FLU,2020,1,8,18
1614,110000,FLU,2020,1,9,10
1615,110000,FLU,2020,1,10,13
1616,110000,FLU,2020,1,11,8
1617,110000,FLU,2020,1,12,10
1618,110000,FLU,2020,1,13,2
1619,110000,FLU,2020,1,14,3
1620,110000,FLU,2020,1,15,12
1621,110000,FLU,2020,1,16,9
1622,110000,FLU,2020,1,17,11
1623,110000,FLU,2020,1,18,5
1624,110000,FLU,2020,1,19,8
1625,110000,FLU,2020,1,20,2
1626,110000,FLU,2020,1,21,2
1627,110000,FLU,2020,1,22,13
1628,110000,FLU,2020,1,23,10
1629,110000,FLU,2020,1,24,16
1630,110000,FLU,2020,1,25,8
1631,110000,FLU,2020,1,26,5
1632,110000,FLU,2020,1,27,1
1633,110000,FLU,2020,1,28,4
1634,110000,FLU,2020,1,29,14
1635,110000,FLU,2020,1,30,8
1636,110000,FLU,2020,1,31,5
1637,110000,FLU,2020,2,1,5
1638,110000,FLU,2020,2,2,7
1639,110000,FLU,2020,2,3,3
1640,110000,FLU,2020,2,4,8
1641,110000,FLU,2020,2,5,8
1642,110000,FLU,2020,2,6,13
1643,110000,FLU,2020,2,7,6
1644,110000,FLU,2020,2,8,5
1645,110000,FLU,2020,2,9,9
1646,110000,FLU,2020,2,10,1
1647,110000,FLU,2020,2,11,7
1648,110000,FLU,2020,2,12,4
1649,110000,FLU,2020,2,13,1
1650,110000,FLU,2020,2,14,2
1651,110000,FLU,2020,2,15,1
1652,110000,FLU,2020,2,17,1
1653,110000,FLU,2020,2,18,2
1654,110000,FLU,2020,2,19,1
1655,110000,FLU,2020,2,20,1
1656,110000,FLU,2020,2,21,4
1657,110000,FLU,2020,2,22,8
1658,110000,FLU,2020,2,23,7
1659,110000,FLU,2020,2,24,8
1660,110000,FLU,2020,2,25,4
1661,110000,FLU,2020,2,26,21
1662,110000,FLU,2020,2,27,10
1663,110000,FLU,2020,2,28,16
1664,110000,FLU,2020,3,1,11
1665,110000,FLU,2020,3,2,6
1666,110000,FLU,2020,3,3,4
1667,110000,FLU,2020,3,4,4
1668,110000,FLU,2020,3,5,16
1669,110000,FLU,2020,3,6,20
1670,110000,FLU,2020,3,7,6
1671,110000,FLU,2020,3,8,6
1672,110000,FLU,2020,3,9,11
1673,110000,FLU,2020,3,10,4
1674,110000,FLU,2020,3,11,4
1675,110000,FLU,2020,3,12,14
1676,110000,FLU,2020,3,13,10
1677,110000,FLU,2020,3,14,12
1678,110000,FLU,2020,3,15,7
1679,110000,FLU,2020,3,16,11
1680,110000,FLU,2020,3,17,5
1681,110000,FLU,2020,3,18,2
1682,110000,FLU,2020,3,19,19
1683,110000,FLU,2020,3,20,13
1684,110000,FLU,2020,3,21,6
1685,110000,FLU,2020,3,22,10
1686,110000,FLU,2020,3,23,11
1687,110000,FLU,2020,3,24,5
1688,110000,FLU,2020,3,25,5
1689,110000,FLU,2020,3,26,14
1690,110000,FLU,2020,3,27,14
1691,110000,FLU,2020,3,28,11
1692,110000,FLU,2020,3,29,9
1693,110000,FLU,2020,3,30,6
1694,110000,FLU,2020,3,31,4
1695,110000,FLU,2020,4,1,12
1696,110000,FLU,2020,4,2,11
1697,110000,FLU,2020,4,3,12
1698,110000,FLU,2020,4,4,6
1699,110000,FLU,2020,4,5,5
1700,110000,FLU,2020,4,6,4
1701,110000,FLU,2020,4,7,1
1702,110000,FLU,2020,4,8,11
1703,110000,FLU,2020,4,9,14
1704,110000,FLU,2020,4,10,15
1705,110000,FLU,2020,4,11,13
1706,110000,FLU,2020,4,12,12
1707,110000,FLU,2020,4,13,5
1708,110000,FLU,2020,4,14,1
1709,110000,FLU,2020,4,15,4
1710,110000,FLU,2020,4,16,14
1711,110000,FLU,2020,4,17,13
1712,110000,FLU,2020,4,18,3
1713,110000,FLU,2020,4,19,9
1714,110000,FLU,2020,4,20,9
1715,110000,FLU,2020,4,21,4
1716,110000,FLU,2020,4,22,7
1717,110000,FLU,2020,4,23,14
1718,110000,FLU,2020,4,24,10
1719,110000,FLU,2020,4,25,7
1720,110000,FLU,2020,4,26,11
1721,110000,FLU,2020,4,27,10
1722,110000,FLU,2020,4,28,3
1723,110000,FLU,2020,4,29,7
1724,110000,FLU,2020,4,30,3
1725,110000,FLU,2020,5,1,17
1726,110000,FLU,2020,5,2,7
1727,110000,FLU,2020,5,3,17
1728,110000,FLU,2020,5,4,10
1729,110000,FLU,2020,5,5,8
1730,110000,FLU,2020,5,6,5
1731,110000,FLU,2020,5,7,20
1732,110000,FLU,2020,5,8,8
1733,110000,FLU,2020,5,9,12
1734,110000,FLU,2020,5,10,11
1735,110000,FLU,2020,5,11,10
1736,110000,FLU,2020,5,12,3
1737,110000,FLU,2020,5,13,3
1738,110000,FLU,2020,5,14,14
1739,110000,FLU,2020,5,15,14
1740,110000,FLU,2020,5,16,6
1741,110000,FLU,2020,5,17,10
1742,110000,FLU,2020,5,18,9
1743,110000,FLU,2020,5,19,7
1744,110000,FLU,2020,5,20,6
1745,110000,FLU,2020,5,21,12
1746,110000,FLU,2020,5,22,8
1747,110000,FLU,2020,5,23,11
1748,110000,FLU,2020,5,24,11
1749,110000,FLU,2020,5,25,8
1750,110000,FLU,2020,5,26,3
1751,110000,FLU,2020,5,27,7
1752,110000,FLU,2020,5,28,17
1753,110000,FLU,2020,5,29,8
1754,110000,FLU,2020,5,30,5
1755,110000,FLU,2020,5,31,7
1756,110000,FLU,2020,6,1,12
1757,110000,FLU,2020,6,2,1
1758,110000,FLU,2020,6,3,4
1759,110000,FLU,2020,6,4,13
1760,110000,FLU,2020,6,5,21
1761,110000,FLU,2020,6,6,11
1762,110000,FLU,2020,6,7,7
1763,110000,FLU,2020,6,8,4
1764,110000,FLU,2020,6,9,2
1765,110000,FLU,2020,6,10,10
1766,110000,FLU,2020,6,11,16
1767,110000,FLU,2020,6,12,9
1768,110000,FLU,2020,6,13,11
1769,110000,FLU,2020,6,14,15
1770,110000,FLU,2020,6,15,6
1771,110000,FLU,2020,6,16,3
1772,110000,FLU,2020,6,17,3
1773,110000,FLU,2020,6,18,5
1774,110000,FLU,2020,6,19,12
1775,110000,FLU,2020,6,20,16
1776,110000,FLU,2020,6,21,10
1777,110000,FLU,2020,6,22,6
1778,110000,FLU,2020,6,23,5
1779,110000,FLU,2020,6,24,6
1780,110000,FLU,2020,6,25,13
1781,110000,FLU,2020,6,26,10
1782,110000,FLU,2020,6,27,4
1783,110000,FLU,2020,6,28,13
1784,110000,FLU,2020,6,29,6
1785,110000,FLU,2020,7,1,14
1786,110000,FLU,2020,7,2,15
1787,110000,FLU,2020,7,3,11
1788,110000,FLU,2020,7,4,13
1789,110000,FLU,2020,7,5,6
1790,110000,FLU,2020,7,6,8
1791,110000,FLU,2020,7,7,2
1792,110000,FLU,2020,7,8,4
1793,110000,FLU,2020,7,9,17
1794,110000,FLU,2020,7,10,11
1795,110000,FLU,2020,7,11,7
1796,110000,FLU,2020,7,12,7
1797,110000,FLU,2020,7,13,6
1798,110000,FLU,2020,7,14,4
1799,110000,FLU,2020,7,15,1
1800,110000,FLU,2020,7,16,11
1801,110000,FLU,2020,7,17,8
1802,110000,FLU,2020,7,18,13
1803,110000,FLU,2020,7,19,10
1804,110000,FLU,2020,7,20,11
1805,110000,FLU,2020,7,21,2
1806,110000,FLU,2020,7,22,2
1807,110000,FLU,2020,7,23,14
1808,110000,FLU,2020,7,24,9
1809,110000,FLU,2020,7,25,9
1810,110000,FLU,2020,7,26,8
1811,110000,FLU,2020,7,27,11
1812,110000,FLU,2020,7,28,7
1813,110000,FLU,2020,7,29,7
1814,110000,FLU,2020,7,30,14
1815,110000,FLU,2020,7,31,13
1816,110000,FLU,2020,8,1,16
1817,110000,FLU,2020,8,2,7
1818,110000,FLU,2020,8,3,11
1819,110000,FLU,2020,8,4,2
1820,110000,FLU,2020,8,5,2
1821,110000,FLU,2020,8,6,9
1822,110000,FLU,2020,8,7,10
1823,110000,FLU,2020,8,8,7
1824,110000,FLU,2020,8,9,6
1825,110000,FLU,2020,8,10,18
1826,110000,FLU,2020,8,11,5
1827,110000,FLU,2020,8,12,6
1828,110000,FLU,2020,8,13,10
1829,110000,FLU,2020,8,14,10
1830,110000,FLU,2020,8,15,4
1831,110000,FLU,2020,8,16,8
1832,110000,FLU,2020,8,17,6
1833,110000,FLU,2020,8,18,2
1834,110000,FLU,2020,8,19,3
1835,110000,FLU,2020,8,20,11
1836,110000,FLU,2020,8,21,5
1837,110000,FLU,2020,8,22,8
1838,110000,FLU,2020,8,23,10
1839,110000,FLU,2020,8,24,7
1840,110000,FLU,2020,8,25,3
1841,110000,FLU,2020,8,26,7
1842,110000,FLU,2020,8,27,9
1843,110000,FLU,2020,8,28,8
1844,110000,FLU,2020,8,29,7
1845,110000,FLU,2020,8,30,7
1846,110000,FLU,2020,8,31,11
1847,110000,FLU,2020,9,1,7
1848,110000,FLU,2020,9,2,5
1849,110000,FLU,2020,9,3,10
1850,110000,FLU,2020,9,4,10
1851,110000,FLU,2020,9,5,5
1852,110000,FLU,2020,9,6,6
1853,110000,FLU,2020,9,7,4
1854,110000,FLU,2020,9,8,7
1855,110000,FLU,2020,9,9,2
1856,110000,FLU,2020,9,10,15
1857,110000,FLU,2020,9,11,19
1858,110000,FLU,2020,9,12,12
1859,110000,FLU,2020,9,13,6
1860,110000,FLU,2020,9,14,4
1861,110000,FLU,2020,9,15,6
1862,110000,FLU,2020,9,16,4
1863,110000,FLU,2020,9,17,16
1864,110000,FLU,2020,9,18,8
1865,110000,FLU,2020,9,19,6
1866,110000,FLU,2020,9,20,9
1867,110000,FLU,2020,9,21,9
1868,110000,FLU,2020,9,22,3
1869,110000,FLU,2020,9,23,1
1870,110000,FLU,2020,9,24,2
1871,110000,FLU,2020,9,25,13
1872,110000,FLU,2020,9,26,14
1873,110000,FLU,2020,9,27,10
1874,110000,FLU,2020,9,28,6
1875,110000,FLU,2020,9,29,5
1876,110000,FLU,2020,9,30,6
1877,110000,FLU,2020,10,1,7
1878,110000,FLU,2020,10,3,1
1879,110000,FLU,2020,10,4,2
1880,110000,FLU,2020,10,5,2
1881,110000,FLU,2020,10,6,2
1882,110000,FLU,2020,10,7,1
1883,110000,FLU,2020,10,8,22
1884,110000,FLU,2020,10,9,16
1885,110000,FLU,2020,10,10,8
1886,110000,FLU,2020,10,11,10
1887,110000,FLU,2020,10,12,18
1888,110000,FLU,2020,10,13,6
1889,110000,FLU,2020,10,14,4
1890,110000,FLU,2020,10,15,16
1891,110000,FLU,2020,10,16,7
1892,110000,FLU,2020,10,17,12
1893,110000,FLU,2020,10,18,5
1894,110000,FLU,2020,10,19,9
1895,110000,FLU,2020,10,20,4
1896,110000,FLU,2020,10,21,5
1897,110000,FLU,2020,10,22,13
1898,110000,FLU,2020,10,23,3
1899,110000,FLU,2020,10,24,7
1900,110000,FLU,2020,10,25,9
1901,110000,FLU,2020,10,26,8
1902,110000,FLU,2020,10,27,5
1903,110000,FLU,2020,10,28,9
1904,110000,FLU,2020,10,29,6
1905,110000,FLU,2020,10,30,9
1906,110000,FLU,2020,10,31,9
1907,110000,FLU,2020,11,1,13
1908,110000,FLU,2020,11,2,6
1909,110000,FLU,2020,11,3,5
1910,110000,FLU,2020,11,4,8
1911,110000,FLU,2020,11,5,13
1912,110000,FLU,2020,11,6,19
1913,110000,FLU,2020,11,7,5
1914,110000,FLU,2020,11,8,8
1915,110000,FLU,2020,11,9,8
1916,110000,FLU,2020,11,11,7
1917,110000,FLU,2020,11,12,7
1918,110000,FLU,2020,11,13,9
1919,110000,FLU,2020,11,14,3
1920,110000,FLU,2020,11,15,4
1921,110000,FLU,2020,11,16,10
1922,110000,FLU,2020,11,17,6
1923,110000,FLU,2020,11,18,3
1924,110000,FLU,2020,11,19,7
1925,110000,FLU,2020,11,20,13
1926,110000,FLU,2020,11,21,6
1927,110000,FLU,2020,11,22,7
1928,110000,FLU,2020,11,23,5
1929,110000,FLU,2020,11,24,7
1930,110000,FLU,2020,11,25,7
1931,110000,FLU,2020,11,26,9
1932,110000,FLU,2020,11,27,9
1933,110000,FLU,2020,11,28,10
1934,110000,FLU,2020,11,29,8
1935,110000,FLU,2020,11,30,16
1936,110000,FLU,2020,12,1,13
1937,110000,FLU,2020,12,2,3
1938,110000,FLU,2020,12,3,15
1939,110000,FLU,2020,12,4,13
1940,110000,FLU,2020,12,5,12
1941,110000,FLU,2020,12,6,7
1942,110000,FLU,2020,12,7,7
1943,110000,FLU,2020,12,8,4
1944,110000,FLU,2020,12,9,8
1945,110000,FLU,2020,12,10,20
1946,110000,FLU,2020,12,11,8
1947,110000,FLU,2020,12,12,6
1948,110000,FLU,2020,12,13,9
1949,110000,FLU,2020,12,14,5
1950,110000,FLU,2020,12,15,5
1951,110000,FLU,2020,12,16,3
1952,110000,FLU,2020,12,17,11
1953,110000,FLU,2020,12,18,5
1954,110000,FLU,2020,12,19,7
1955,110000,FLU,2020,12,20,11
1956,110000,FLU,2020,12,21,9
1957,110000,FLU,2020,12,22,2
1958,110000,FLU,2020,12,23,4
1959,110000,FLU,2020,12,24,19
1960,110000,FLU,2020,12,25,9
1961,110000,FLU,2020,12,26,6
1962,110000,FLU,2020,12,27,8
1963,110000,FLU,2020,12,28,9
1964,110000,FLU,2020,12,29,3
1965,110000,FLU,2020,12,30,3
1966,110000,FLU,2020,12,31,1
3281,120000,FLU,2012,2,21,1
3282,120000,FLU,2012,3,12,1
3283,120000,FLU,2012,5,12,1
3284,120000,FLU,2012,5,19,1
3285,120000,FLU,2012,6,6,1
3286,120000,FLU,2012,6,18,1
3287,120000,FLU,2012,7,6,1
3288,120000,FLU,2012,7,14,1
3289,120000,FLU,2012,7,21,1
3290,120000,FLU,2012,8,6,1
3291,120000,FLU,2012,10,3,1
3292,120000,FLU,2012,10,12,1
3293,120000,FLU,2012,10,18,1
3294,120000,FLU,2012,10,28,1
3295,120000,FLU,2012,11,29,1
3296,120000,FLU,2012,12,4,1
4458,120000,FLU,2020,1,2,3
4459,120000,FLU,2020,1,3,1
4460,120000,FLU,2020,1,4,3
4461,120000,FLU,2020,1,5,3
4462,120000,FLU,2020,1,7,2
4463,120000,FLU,2020,1,8,4
4464,120000,FLU,2020,1,9,5
4465,120000,FLU,2020,1,10,3
4466,120000,FLU,2020,1,11,4
4467,120000,FLU,2020,1,14,2
4468,120000,FLU,2020,1,15,4
4469,120000,FLU,2020,1,16,4
4470,120000,FLU,2020,1,17,3
4471,120000,FLU,2020,1,18,2
4472,120000,FLU,2020,1,19,3
4473,120000,FLU,2020,1,20,2
4474,120000,FLU,2020,1,21,1
4475,120000,FLU,2020,1,22,3
4476,120000,FLU,2020,1,23,2
4477,120000,FLU,2020,1,24,2
4478,120000,FLU,2020,1,25,3
4479,120000,FLU,2020,1,26,5
4480,120000,FLU,2020,1,27,1
4481,120000,FLU,2020,1,28,1
4482,120000,FLU,2020,1,29,1
4483,120000,FLU,2020,1,30,2
4484,120000,FLU,2020,1,31,2
4485,120000,FLU,2020,2,1,6
